Year,Round,EventName,Driver,DriverNumber,Team,LapNumber,LapTime,Position,TireAge,Compound,Stint,PitInTime,PitOutTime,TrackTemp,AirTemp,Humidity,Pressure,WindDirection,WindSpeed,Rainfall,GapAhead,GapBehind,SafetyCar
2024,2,Saudi Arabian Grand Prix,PIA,81,McLaren,20.0,0 days 00:01:34.324000,6.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,337,1.5,False,0.099,0.066,0
2024,2,Saudi Arabian Grand Prix,RIC,3,RB,20.0,0 days 00:01:36.073000,18.0,13.0,HARD,2.0,,,30.6,25.6,62.0,1012.9,335,1.6,False,-0.18000000000000005,,0
2024,2,Saudi Arabian Grand Prix,RUS,63,Mercedes,20.0,0 days 00:01:34.457000,8.0,13.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,337,1.5,False,0.067,0.61,0
2024,2,Saudi Arabian Grand Prix,SAR,2,Williams,20.0,0 days 00:01:35.251000,16.0,13.0,HARD,2.0,,,30.6,25.6,62.0,1012.9,335,1.6,False,-0.027000000000000024,1.002,0
2024,2,Saudi Arabian Grand Prix,TSU,22,RB,20.0,0 days 00:01:35.060000,13.0,13.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,337,1.5,False,0.048,-0.040000000000000036,0
2024,2,Saudi Arabian Grand Prix,VER,1,Red Bull Racing,20.0,0 days 00:01:33.066000,1.0,13.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,337,1.5,False,,0.311,0
2024,2,Saudi Arabian Grand Prix,ZHO,24,Kick Sauber,20.0,0 days 00:01:35.087000,11.0,20.0,MEDIUM,1.0,,,30.9,25.6,62.0,1012.9,337,1.5,False,0.259,-0.07499999999999996,0
2024,2,Saudi Arabian Grand Prix,ALB,23,Williams,21.0,0 days 00:01:34.820000,15.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,-0.10499999999999998,0.262,0
2024,2,Saudi Arabian Grand Prix,ALO,14,Aston Martin,21.0,0 days 00:01:34.378000,7.0,15.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,0.585,-0.23399999999999999,0
2024,2,Saudi Arabian Grand Prix,BEA,38,Ferrari,21.0,0 days 00:01:34.368000,9.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,0.224,2.001,0
2024,2,Saudi Arabian Grand Prix,BOT,77,Kick Sauber,21.0,0 days 00:01:36.801000,17.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,1.7189999999999999,-0.02200000000000002,0
2024,2,Saudi Arabian Grand Prix,HAM,44,Mercedes,21.0,0 days 00:01:34.016000,5.0,21.0,MEDIUM,1.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,0.294,-0.22299999999999998,0
2024,2,Saudi Arabian Grand Prix,HUL,27,Haas F1 Team,21.0,0 days 00:01:36.369000,10.0,21.0,MEDIUM,1.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,2.001,-0.97,0
2024,2,Saudi Arabian Grand Prix,LEC,16,Ferrari,21.0,0 days 00:01:33.722000,4.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,-0.21899999999999997,0.294,0
2024,2,Saudi Arabian Grand Prix,MAG,20,Haas F1 Team,21.0,0 days 00:01:34.923000,12.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,-0.476,-0.21299999999999997,0
2024,2,Saudi Arabian Grand Prix,NOR,4,McLaren,21.0,0 days 00:01:33.941000,3.0,21.0,MEDIUM,1.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,0.809,-0.21899999999999997,0
2024,2,Saudi Arabian Grand Prix,OCO,31,Alpine,21.0,0 days 00:01:34.925000,14.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,0.215,-0.10499999999999998,0
2024,2,Saudi Arabian Grand Prix,PER,11,Red Bull Racing,21.0,0 days 00:01:33.132000,2.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,0.199,0.809,0
2024,2,Saudi Arabian Grand Prix,PIA,81,McLaren,21.0,0 days 00:01:33.793000,6.0,15.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,-0.22299999999999998,0.585,0
2024,2,Saudi Arabian Grand Prix,RIC,3,RB,21.0,0 days 00:01:36.779000,18.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,-0.02200000000000002,,0
2024,2,Saudi Arabian Grand Prix,RUS,63,Mercedes,21.0,0 days 00:01:34.144000,8.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,-0.23399999999999999,0.224,0
2024,2,Saudi Arabian Grand Prix,SAR,2,Williams,21.0,0 days 00:01:35.082000,16.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,0.262,1.7189999999999999,0
2024,2,Saudi Arabian Grand Prix,TSU,22,RB,21.0,0 days 00:01:34.710000,13.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,-0.21299999999999997,0.215,0
2024,2,Saudi Arabian Grand Prix,VER,1,Red Bull Racing,21.0,0 days 00:01:32.933000,1.0,14.0,HARD,2.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,,0.199,0
2024,2,Saudi Arabian Grand Prix,ZHO,24,Kick Sauber,21.0,0 days 00:01:35.399000,11.0,21.0,MEDIUM,1.0,,,30.9,25.6,62.0,1012.9,342,1.5,False,-0.97,-0.476,0
2024,2,Saudi Arabian Grand Prix,ALB,23,Williams,22.0,0 days 00:01:36.016000,15.0,15.0,HARD,2.0,,,30.7,25.5,62.0,1013.0,314,0.5,False,0.798,-0.41500000000000004,0
2024,2,Saudi Arabian Grand Prix,ALO,14,Aston Martin,22.0,0 days 00:01:34.173000,7.0,16.0,HARD,2.0,,,30.7,25.5,62.0,1012.9,49,0.9,False,-0.587,0.091,0
2024,2,Saudi Arabian Grand Prix,BEA,38,Ferrari,22.0,0 days 00:01:34.559000,9.0,15.0,HARD,2.0,,,30.7,25.5,62.0,1013.0,314,0.5,False,0.295,0.799,0
2024,2,Saudi Arabian Grand Prix,BOT,77,Kick Sauber,22.0,0 days 00:01:36.425000,17.0,15.0,HARD,2.0,,,30.7,25.5,62.0,1013.0,314,0.5,False,0.824,0.008,0
2024,2,Saudi Arabian Grand Prix,HAM,44,Mercedes,22.0,0 days 00:01:34.419000,5.0,22.0,MEDIUM,1.0,,,30.7,25.5,62.0,1012.9,49,0.9,False,0.717,0.341,0
2024,2,Saudi Arabian Grand Prix,HUL,27,Haas F1 Team,22.0,0 days 00:01:35.358000,10.0,22.0,MEDIUM,1.0,,,30.7,25.5,62.0,1013.0,314,0.5,False,0.799,-0.19999999999999996,0
2024,2,Saudi Arabian Grand Prix,LEC,16,Ferrari,22.0,0 days 00:01:33.702000,4.0,15.0,HARD,2.0,,,30.7,25.5,62.0,1012.9,49,0.9,False,0.004,0.717,0
2024,2,Saudi Arabian Grand Prix,MAG,20,Haas F1 Team,22.0,0 days 00:01:35.804000,12.0,15.0,HARD,2.0,,,30.7,25.5,62.0,1013.0,314,0.5,False,0.646,-0.10599999999999998,0
2024,2,Saudi Arabian Grand Prix,NOR,4,McLaren,22.0,0 days 00:01:33.698000,3.0,22.0,MEDIUM,1.0,,,30.7,25.5,62.0,1012.9,49,0.9,False,0.634,0.004,0
2024,2,Saudi Arabian Grand Prix,OCO,31,Alpine,22.0,0 days 00:01:35.218000,14.0,15.0,HARD,2.0,,,30.7,25.5,62.0,1013.0,314,0.5,False,-0.48,0.798,0
2024,2,Saudi Arabian Grand Prix,PER,11,Red Bull Racing,22.0,0 days 00:01:33.064000,2.0,15.0,HARD,2.0,,,30.7,25.5,62.0,1012.9,49,0.9,False,0.084,0.634,0
2024,2,Saudi Arabian Grand Prix,PIA,81,McLaren,22.0,0 days 00:01:34.760000,6.0,16.0,HARD,2.0,,,30.7,25.5,62.0,1012.9,49,0.9,False,0.341,-0.587,0
2024,2,Saudi Arabian Grand Prix,RIC,3,RB,22.0,0 days 00:01:36.433000,18.0,15.0,HARD,2.0,,,30.7,25.5,62.0,1013.0,314,0.5,False,0.008,,0
2024,2,Saudi Arabian Grand Prix,RUS,63,Mercedes,22.0,0 days 00:01:34.264000,8.0,15.0,HARD,2.0,,,30.7,25.5,62.0,1012.9,49,0.9,False,0.091,0.295,0
2024,2,Saudi Arabian Grand Prix,SAR,2,Williams,22.0,0 days 00:01:35.601000,16.0,15.0,HARD,2.0,,,30.7,25.5,62.0,1013.0,314,0.5,False,-0.41500000000000004,0.824,0
2024,2,Saudi Arabian Grand Prix,TSU,22,RB,22.0,0 days 00:01:35.698000,13.0,15.0,HARD,2.0,,,30.7,25.5,62.0,1013.0,314,0.5,False,-0.10599999999999998,-0.48,0
2024,2,Saudi Arabian Grand Prix,VER,1,Red Bull Racing,22.0,0 days 00:01:32.980000,1.0,15.0,HARD,2.0,,,30.7,25.5,62.0,1012.9,49,0.9,False,,0.084,0
2024,2,Saudi Arabian Grand Prix,ZHO,24,Kick Sauber,22.0,0 days 00:01:35.158000,11.0,22.0,MEDIUM,1.0,,,30.7,25.5,62.0,1013.0,314,0.5,False,-0.19999999999999996,0.646,0
2024,2,Saudi Arabian Grand Prix,ALB,23,Williams,23.0,0 days 00:01:35.363000,15.0,16.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,-0.853,-0.347,0
2024,2,Saudi Arabian Grand Prix,ALO,14,Aston Martin,23.0,0 days 00:01:33.958000,7.0,17.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,0.243,0.141,0
2024,2,Saudi Arabian Grand Prix,BEA,38,Ferrari,23.0,0 days 00:01:34.128000,9.0,16.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,0.029,0.688,0
2024,2,Saudi Arabian Grand Prix,BOT,77,Kick Sauber,23.0,0 days 00:01:36.251000,17.0,16.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,1.2349999999999999,-0.396,0
2024,2,Saudi Arabian Grand Prix,HAM,44,Mercedes,23.0,0 days 00:01:34.041000,5.0,23.0,MEDIUM,1.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,0.439,-0.32599999999999996,0
2024,2,Saudi Arabian Grand Prix,HUL,27,Haas F1 Team,23.0,0 days 00:01:34.816000,10.0,23.0,MEDIUM,1.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,0.688,0.48,0
2024,2,Saudi Arabian Grand Prix,LEC,16,Ferrari,23.0,0 days 00:01:33.602000,4.0,16.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,-0.22199999999999998,0.439,0
2024,2,Saudi Arabian Grand Prix,MAG,20,Haas F1 Team,23.0,0 days 00:01:36.198000,12.0,16.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,0.902,0.087,0
2024,2,Saudi Arabian Grand Prix,NOR,4,McLaren,23.0,0 days 00:01:33.824000,3.0,23.0,MEDIUM,1.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,0.854,-0.22199999999999998,0
2024,2,Saudi Arabian Grand Prix,OCO,31,Alpine,23.0,0 days 00:01:36.216000,14.0,16.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,-0.06899999999999995,-0.853,0
2024,2,Saudi Arabian Grand Prix,PER,11,Red Bull Racing,23.0,0 days 00:01:32.970000,2.0,16.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,0.178,0.854,0
2024,2,Saudi Arabian Grand Prix,PIA,81,McLaren,23.0,0 days 00:01:33.715000,6.0,17.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,-0.32599999999999996,0.243,0
2024,2,Saudi Arabian Grand Prix,RIC,3,RB,23.0,0 days 00:01:35.855000,18.0,16.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,-0.396,,0
2024,2,Saudi Arabian Grand Prix,RUS,63,Mercedes,23.0,0 days 00:01:34.099000,8.0,16.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,0.141,0.029,0
2024,2,Saudi Arabian Grand Prix,SAR,2,Williams,23.0,0 days 00:01:35.016000,16.0,16.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,-0.347,1.2349999999999999,0
2024,2,Saudi Arabian Grand Prix,TSU,22,RB,23.0,0 days 00:01:36.285000,13.0,16.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,0.087,-0.06899999999999995,0
2024,2,Saudi Arabian Grand Prix,VER,1,Red Bull Racing,23.0,0 days 00:01:32.792000,1.0,16.0,HARD,2.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,,0.178,0
2024,2,Saudi Arabian Grand Prix,ZHO,24,Kick Sauber,23.0,0 days 00:01:35.296000,11.0,23.0,MEDIUM,1.0,,,30.8,25.5,62.0,1013.0,261,1.0,False,0.48,0.902,0
2024,2,Saudi Arabian Grand Prix,ALB,23,Williams,24.0,0 days 00:01:35.967000,15.0,17.0,HARD,2.0,,,31.3,25.6,62.0,1013.0,18,0.7,False,-0.15700000000000003,-0.834,0
2024,2,Saudi Arabian Grand Prix,ALO,14,Aston Martin,24.0,0 days 00:01:34.033000,7.0,18.0,HARD,2.0,,,31.3,25.6,62.0,1013.0,18,0.7,False,-0.06399999999999995,0.223,0
2024,2,Saudi Arabian Grand Prix,BEA,38,Ferrari,24.0,0 days 00:01:33.966000,9.0,17.0,HARD,2.0,,,31.3,25.6,62.0,1013.0,18,0.7,False,-0.29000000000000004,0.877,0
2024,2,Saudi Arabian Grand Prix,BOT,77,Kick Sauber,24.0,0 days 00:01:36.902000,18.0,17.0,HARD,2.0,,,31.3,25.6,62.0,1013.0,18,0.7,False,1.967,,0
2024,2,Saudi Arabian Grand Prix,HAM,44,Mercedes,24.0,0 days 00:01:34.025000,5.0,24.0,MEDIUM,1.0,,,30.8,25.6,62.0,1013.0,35,1.0,False,0.514,0.072,0
2024,2,Saudi Arabian Grand Prix,HUL,27,Haas F1 Team,24.0,0 days 00:01:34.843000,10.0,24.0,MEDIUM,1.0,,,31.3,25.6,62.0,1013.0,18,0.7,False,0.877,0.302,0
2024,2,Saudi Arabian Grand Prix,LEC,16,Ferrari,24.0,0 days 00:01:33.511000,4.0,17.0,HARD,2.0,,,30.8,25.6,62.0,1013.0,35,1.0,False,-0.050000000000000044,0.514,0
2024,2,Saudi Arabian Grand Prix,MAG,20,Haas F1 Team,24.0,0 days 00:01:36.072000,12.0,17.0,HARD,2.0,,,31.3,25.6,62.0,1013.0,18,0.7,False,0.927,-0.18999999999999995,0
2024,2,Saudi Arabian Grand Prix,NOR,4,McLaren,24.0,0 days 00:01:33.561000,3.0,24.0,MEDIUM,1.0,,,30.8,25.6,62.0,1013.0,35,1.0,False,0.766,-0.050000000000000044,0
2024,2,Saudi Arabian Grand Prix,OCO,31,Alpine,24.0,0 days 00:01:36.124000,14.0,17.0,HARD,2.0,,,31.3,25.6,62.0,1013.0,18,0.7,False,0.242,-0.15700000000000003,0
2024,2,Saudi Arabian Grand Prix,PER,11,Red Bull Racing,24.0,0 days 00:01:32.795000,2.0,17.0,HARD,2.0,,,30.8,25.6,62.0,1013.0,35,1.0,False,0.112,0.766,0
2024,2,Saudi Arabian Grand Prix,PIA,81,McLaren,24.0,0 days 00:01:34.097000,6.0,18.0,HARD,2.0,,,30.8,25.6,62.0,1013.0,35,1.0,False,0.072,-0.06399999999999995,0
2024,2,Saudi Arabian Grand Prix,RIC,3,RB,24.0,0 days 00:01:34.935000,17.0,17.0,HARD,2.0,,,31.3,25.6,62.0,1013.0,18,0.7,False,-0.19799999999999995,1.967,0
2024,2,Saudi Arabian Grand Prix,RUS,63,Mercedes,24.0,0 days 00:01:34.256000,8.0,17.0,HARD,2.0,,,31.3,25.6,62.0,1013.0,18,0.7,False,0.223,-0.29000000000000004,0
2024,2,Saudi Arabian Grand Prix,SAR,2,Williams,24.0,0 days 00:01:35.133000,16.0,17.0,HARD,2.0,,,31.3,25.6,62.0,1013.0,18,0.7,False,-0.834,-0.19799999999999995,0
2024,2,Saudi Arabian Grand Prix,TSU,22,RB,24.0,0 days 00:01:35.882000,13.0,17.0,HARD,2.0,,,31.3,25.6,62.0,1013.0,18,0.7,False,-0.18999999999999995,0.242,0
2024,2,Saudi Arabian Grand Prix,VER,1,Red Bull Racing,24.0,0 days 00:01:32.683000,1.0,17.0,HARD,2.0,,,30.8,25.6,62.0,1013.0,35,1.0,False,,0.112,0
2024,2,Saudi Arabian Grand Prix,ZHO,24,Kick Sauber,24.0,0 days 00:01:35.145000,11.0,24.0,MEDIUM,1.0,,,31.3,25.6,62.0,1013.0,18,0.7,False,0.302,0.927,0
2024,2,Saudi Arabian Grand Prix,ALB,23,Williams,25.0,0 days 00:01:36.124000,15.0,18.0,HARD,2.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,-0.249,0.415,0
2024,2,Saudi Arabian Grand Prix,ALO,14,Aston Martin,25.0,0 days 00:01:33.890000,7.0,19.0,HARD,2.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,0.196,0.187,0
2024,2,Saudi Arabian Grand Prix,BEA,38,Ferrari,25.0,0 days 00:01:33.924000,9.0,18.0,HARD,2.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,-0.15300000000000002,0.801,0
2024,2,Saudi Arabian Grand Prix,BOT,77,Kick Sauber,25.0,0 days 00:01:35.619000,18.0,18.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,50,0.8,False,0.88,,0
2024,2,Saudi Arabian Grand Prix,HAM,44,Mercedes,25.0,0 days 00:01:33.532000,5.0,25.0,MEDIUM,1.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,0.396,0.162,0
2024,2,Saudi Arabian Grand Prix,HUL,27,Haas F1 Team,25.0,0 days 00:01:34.725000,10.0,25.0,MEDIUM,1.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,0.801,0.42,0
2024,2,Saudi Arabian Grand Prix,LEC,16,Ferrari,25.0,0 days 00:01:33.136000,4.0,18.0,HARD,2.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,-0.43600000000000005,0.396,0
2024,2,Saudi Arabian Grand Prix,MAG,20,Haas F1 Team,25.0,0 days 00:01:36.555000,12.0,18.0,HARD,2.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,1.41,-0.007000000000000006,0
2024,2,Saudi Arabian Grand Prix,NOR,4,McLaren,25.0,0 days 00:01:33.572000,3.0,25.0,MEDIUM,1.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,0.543,-0.43600000000000005,0
2024,2,Saudi Arabian Grand Prix,OCO,31,Alpine,25.0,0 days 00:01:36.373000,14.0,18.0,HARD,2.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,-0.17500000000000004,-0.249,0
2024,2,Saudi Arabian Grand Prix,PER,11,Red Bull Racing,25.0,0 days 00:01:33.029000,2.0,18.0,HARD,2.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,0.244,0.543,0
2024,2,Saudi Arabian Grand Prix,PIA,81,McLaren,25.0,0 days 00:01:33.694000,6.0,19.0,HARD,2.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,0.162,0.196,0
2024,2,Saudi Arabian Grand Prix,RIC,3,RB,25.0,0 days 00:01:34.739000,17.0,18.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,50,0.8,False,-1.8,0.88,0
2024,2,Saudi Arabian Grand Prix,RUS,63,Mercedes,25.0,0 days 00:01:34.077000,8.0,18.0,HARD,2.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,0.187,-0.15300000000000002,0
2024,2,Saudi Arabian Grand Prix,SAR,2,Williams,25.0,0 days 00:01:36.539000,16.0,18.0,HARD,2.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,0.415,-1.8,0
2024,2,Saudi Arabian Grand Prix,TSU,22,RB,25.0,0 days 00:01:36.548000,13.0,18.0,HARD,2.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,-0.007000000000000006,-0.17500000000000004,0
2024,2,Saudi Arabian Grand Prix,VER,1,Red Bull Racing,25.0,0 days 00:01:32.785000,1.0,18.0,HARD,2.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,,0.244,0
2024,2,Saudi Arabian Grand Prix,ZHO,24,Kick Sauber,25.0,0 days 00:01:35.145000,11.0,25.0,MEDIUM,1.0,,,31.4,25.6,62.0,1013.0,0,1.2,False,0.42,1.41,0
2024,2,Saudi Arabian Grand Prix,ALB,23,Williams,26.0,0 days 00:01:36.633000,15.0,19.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,0.302,-0.136,0
2024,2,Saudi Arabian Grand Prix,ALO,14,Aston Martin,26.0,0 days 00:01:33.841000,7.0,20.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,0.529,-0.10399999999999998,0
2024,2,Saudi Arabian Grand Prix,BEA,38,Ferrari,26.0,0 days 00:01:33.788000,9.0,19.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,0.051,0.906,0
2024,2,Saudi Arabian Grand Prix,BOT,77,Kick Sauber,26.0,0 days 00:01:35.319000,18.0,19.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,0.346,,0
2024,2,Saudi Arabian Grand Prix,HAM,44,Mercedes,26.0,0 days 00:01:33.518000,5.0,26.0,MEDIUM,1.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,0.008,-0.20599999999999996,0
2024,2,Saudi Arabian Grand Prix,HUL,27,Haas F1 Team,26.0,0 days 00:01:34.694000,10.0,26.0,MEDIUM,1.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,0.906,0.342,0
2024,2,Saudi Arabian Grand Prix,LEC,16,Ferrari,26.0,0 days 00:01:33.510000,4.0,19.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,50,0.8,False,-0.28200000000000003,0.008,0
2024,2,Saudi Arabian Grand Prix,MAG,20,Haas F1 Team,26.0,0 days 00:01:36.260000,12.0,19.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,1.224,0.402,0
2024,2,Saudi Arabian Grand Prix,NOR,4,McLaren,26.0,0 days 00:01:33.792000,3.0,26.0,MEDIUM,1.0,,,31.2,25.6,62.0,1013.1,50,0.8,False,1.042,-0.28200000000000003,0
2024,2,Saudi Arabian Grand Prix,OCO,31,Alpine,26.0,0 days 00:01:36.331000,14.0,19.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,-0.33099999999999996,0.302,0
2024,2,Saudi Arabian Grand Prix,PER,11,Red Bull Racing,26.0,0 days 00:01:32.750000,2.0,19.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,50,0.8,False,0.189,1.042,0
2024,2,Saudi Arabian Grand Prix,PIA,81,McLaren,26.0,0 days 00:01:33.312000,6.0,20.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,-0.20599999999999996,0.529,0
2024,2,Saudi Arabian Grand Prix,RIC,3,RB,26.0,0 days 00:01:34.973000,17.0,19.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,-1.524,0.346,0
2024,2,Saudi Arabian Grand Prix,RUS,63,Mercedes,26.0,0 days 00:01:33.737000,8.0,19.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,-0.10399999999999998,0.051,0
2024,2,Saudi Arabian Grand Prix,SAR,2,Williams,26.0,0 days 00:01:36.497000,16.0,19.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,-0.136,-1.524,0
2024,2,Saudi Arabian Grand Prix,TSU,22,RB,26.0,0 days 00:01:36.662000,13.0,19.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,0.402,-0.33099999999999996,0
2024,2,Saudi Arabian Grand Prix,VER,1,Red Bull Racing,26.0,0 days 00:01:32.561000,1.0,19.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,50,0.8,False,,0.189,0
2024,2,Saudi Arabian Grand Prix,ZHO,24,Kick Sauber,26.0,0 days 00:01:35.036000,11.0,26.0,MEDIUM,1.0,,,31.2,25.6,62.0,1013.1,7,1.2,False,0.342,1.224,0
2024,2,Saudi Arabian Grand Prix,ALB,23,Williams,27.0,0 days 00:01:36.127000,15.0,20.0,HARD,2.0,,,30.7,25.6,63.0,1013.1,36,0.7,False,-0.272,0.071,0
2024,2,Saudi Arabian Grand Prix,ALO,14,Aston Martin,27.0,0 days 00:01:33.580000,7.0,21.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,10,1.7,False,-0.41800000000000004,-0.009000000000000008,0
2024,2,Saudi Arabian Grand Prix,BEA,38,Ferrari,27.0,0 days 00:01:33.808000,9.0,20.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,10,1.7,False,0.237,0.896,0
2024,2,Saudi Arabian Grand Prix,BOT,77,Kick Sauber,27.0,0 days 00:01:35.254000,18.0,20.0,HARD,2.0,,,30.7,25.6,63.0,1013.1,36,0.7,False,-0.394,,0
2024,2,Saudi Arabian Grand Prix,HAM,44,Mercedes,27.0,0 days 00:01:33.918000,5.0,27.0,MEDIUM,1.0,,,31.2,25.6,62.0,1013.1,10,1.7,False,-0.8,0.08,0
2024,2,Saudi Arabian Grand Prix,HUL,27,Haas F1 Team,27.0,0 days 00:01:34.704000,10.0,27.0,MEDIUM,1.0,,,31.2,25.6,62.0,1013.1,10,1.7,False,0.896,0.298,0
2024,2,Saudi Arabian Grand Prix,LEC,16,Ferrari,27.0,0 days 00:01:33.151000,3.0,20.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,10,1.7,False,0.417,1.567,0
2024,2,Saudi Arabian Grand Prix,MAG,20,Haas F1 Team,27.0,0 days 00:01:36.222000,12.0,20.0,HARD,2.0,,,30.7,25.6,63.0,1013.1,36,0.7,False,1.22,-0.129,0
2024,2,Saudi Arabian Grand Prix,NOR,4,McLaren,27.0,0 days 00:01:34.718000,4.0,27.0,MEDIUM,1.0,,,31.2,25.6,62.0,1013.1,10,1.7,False,1.567,-0.8,0
2024,2,Saudi Arabian Grand Prix,OCO,31,Alpine,27.0,0 days 00:01:36.399000,14.0,20.0,HARD,2.0,,,30.7,25.6,63.0,1013.1,36,0.7,False,0.306,-0.272,0
2024,2,Saudi Arabian Grand Prix,PER,11,Red Bull Racing,27.0,0 days 00:01:32.734000,2.0,20.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,10,1.7,False,0.012,0.417,0
2024,2,Saudi Arabian Grand Prix,PIA,81,McLaren,27.0,0 days 00:01:33.998000,6.0,21.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,10,1.7,False,0.08,-0.41800000000000004,0
2024,2,Saudi Arabian Grand Prix,RIC,3,RB,27.0,0 days 00:01:35.648000,17.0,20.0,HARD,2.0,,,30.7,25.6,63.0,1013.1,36,0.7,False,-0.55,-0.394,0
2024,2,Saudi Arabian Grand Prix,RUS,63,Mercedes,27.0,0 days 00:01:33.571000,8.0,20.0,HARD,2.0,,,31.2,25.6,62.0,1013.1,10,1.7,False,-0.009000000000000008,0.237,0
2024,2,Saudi Arabian Grand Prix,SAR,2,Williams,27.0,0 days 00:01:36.198000,16.0,20.0,HARD,2.0,,,30.7,25.6,63.0,1013.1,36,0.7,False,0.071,-0.55,0
2024,2,Saudi Arabian Grand Prix,TSU,22,RB,27.0,0 days 00:01:36.093000,13.0,20.0,HARD,2.0,,,30.7,25.6,63.0,1013.1,36,0.7,False,-0.129,0.306,0
